"","X","date","likeCount","year","popularity","time","word","sentiment"
"9023",93252,15,0,2018,"normal",2,"insanity","negative"
"9024",93261,15,0,2018,"normal",2,"fake","negative"
"9025",93266,15,0,2018,"normal",2,"attacks","negative"
"9026",93268,15,0,2018,"normal",2,"joke","negative"
"9027",93271,15,0,2018,"normal",2,"trump","positive"
"9028",93278,15,0,2018,"normal",2,"die","negative"
"9029",93280,15,0,2018,"normal",2,"dead","negative"
"9030",93284,15,0,2018,"normal",2,"threat","negative"
"9031",93286,15,0,2018,"normal",2,"bad","negative"
"9032",93289,15,0,2018,"normal",2,"bullies","negative"
"9033",93294,15,0,2018,"normal",2,"destroy","negative"
"9034",93300,15,0,2018,"normal",2,"lies","negative"
"9035",93301,15,0,2018,"normal",2,"crazy","negative"
"9036",93310,15,0,2018,"normal",2,"smooth","positive"
"9037",93311,15,0,2018,"normal",2,"trump","positive"
"9038",93313,15,0,2018,"normal",2,"evil","negative"
"9039",93314,15,0,2018,"normal",2,"farce","negative"
"9040",93317,15,0,2018,"normal",2,"trump","positive"
"9041",93337,15,0,2018,"normal",2,"mist","negative"
"9042",93338,15,0,2018,"normal",2,"killed","negative"
"9043",93345,15,0,2018,"normal",2,"killed","negative"
"9044",93351,15,0,2018,"normal",2,"dead","negative"
"9045",93355,15,0,2018,"normal",2,"bomb","negative"
"9046",93358,15,0,2018,"normal",2,"junk","negative"
"9047",93359,15,0,2018,"normal",2,"orderly","positive"
"9048",93362,15,0,2018,"normal",2,"trump","positive"
"9049",93366,15,0,2018,"normal",2,"fake","negative"
"9050",93370,15,0,2018,"normal",2,"weak","negative"
"9051",93399,15,0,2018,"normal",2,"sufficient","positive"
"9052",93402,15,0,2018,"normal",2,"menace","negative"
"9053",93407,15,0,2018,"normal",2,"relentless","negative"
"9054",93409,15,0,2018,"normal",2,"bashing","negative"
"9055",93410,15,0,2018,"normal",2,"tiresome","negative"
"9056",93415,15,0,2018,"normal",2,"righteousness","positive"
"9057",93429,15,0,2018,"normal",2,"bad","negative"
"9058",93432,15,0,2018,"normal",2,"lost","negative"
"9059",93435,15,0,2018,"normal",2,"attack","negative"
"9060",93437,15,0,2018,"normal",2,"spoiled","negative"
"9061",93439,15,0,2018,"normal",2,"trump","positive"
"9062",93446,15,0,2018,"normal",2,"debt","negative"
"9063",93447,15,0,2018,"normal",2,"destroy","negative"
"9064",93449,15,0,2018,"normal",2,"lose","negative"
"9065",93452,15,0,2018,"normal",2,"coward","negative"
"9066",93456,15,0,2018,"normal",2,"lose","negative"
"9067",93458,15,0,2018,"normal",2,"disliked","negative"
"9068",93471,15,0,2018,"normal",2,"fall","negative"
"9069",93475,15,0,2018,"normal",2,"attack","negative"
"9070",93478,15,0,2018,"normal",2,"nonexistent","negative"
"9071",93481,15,0,2018,"normal",2,"destruction","negative"
"9072",93493,15,0,2018,"normal",2,"killing","negative"
"9073",93501,15,0,2018,"normal",2,"glad","positive"
"9074",93505,15,0,2018,"normal",2,"bad","negative"
"9075",93508,15,0,2018,"normal",2,"issues","negative"
"9076",93514,15,10,2018,"good",2,"egregious","negative"
"9077",93515,15,10,2018,"good",2,"propaganda","negative"
"9078",93521,15,10,2018,"good",2,"attack","negative"
"9079",93524,15,10,2018,"good",2,"biased","negative"
"9080",93527,15,10,2018,"good",2,"propaganda","negative"
"9081",93532,15,10,2018,"good",2,"attack","negative"
"9082",93536,15,10,2018,"good",2,"complain","negative"
"9083",93538,15,10,2018,"good",2,"interference","negative"
"9084",93540,15,10,2018,"good",2,"drones","negative"
"9085",93546,15,10,2018,"good",2,"attack","negative"
"9086",93557,15,10,2018,"good",2,"poison","negative"
"9087",93561,15,10,2018,"good",2,"worthy","positive"
"9088",93565,15,10,2018,"good",2,"slanders","negative"
"9089",93568,15,10,2018,"good",2,"attacks","negative"
"9090",93572,15,10,2018,"good",2,"distraction","negative"
"9091",93580,15,10,2018,"good",2,"afraid","negative"
"9092",93582,15,10,2018,"good",2,"wrong","negative"
"9093",93583,15,10,2018,"good",2,"calm","positive"
"9094",93584,15,10,2018,"good",2,"cozy","positive"
"9095",93586,15,10,2018,"good",2,"prison","negative"
"9096",93602,15,1,2018,"normal",2,"trump","positive"
"9097",93612,15,1,2018,"normal",2,"illegally","negative"
"9098",93617,15,0,2018,"normal",2,"cave","negative"
"9099",93619,15,0,2018,"normal",2,"peace","positive"
"9100",93624,15,0,2018,"normal",2,"cave","negative"
"9101",93635,15,0,2018,"normal",2,"attack","negative"
"9102",93640,15,0,2018,"normal",2,"losing","negative"
"9103",93648,15,2,2018,"good",2,"secure","positive"
"9104",93653,15,2,2018,"good",2,"attacks","negative"
"9105",93654,15,2,2018,"good",2,"lies","negative"
"9106",93656,15,1,2018,"normal",2,"poor","negative"
"9107",93657,15,1,2018,"normal",2,"liar","negative"
"9108",93673,15,1,2018,"normal",2,"excuse","negative"
"9109",93681,15,1,2018,"normal",2,"illegally","negative"
"9110",93682,15,1,2018,"normal",2,"attack","negative"
"9111",93684,15,1,2018,"normal",2,"shame","negative"
"9112",93685,15,1,2018,"normal",2,"rumors","negative"
"9113",93686,15,1,2018,"normal",2,"propaganda","negative"
"9114",93692,15,1,2018,"normal",2,"favor","positive"
"9115",93694,15,1,2018,"normal",2,"attack","negative"
"9116",93699,15,1,2018,"normal",2,"benefit","positive"
"9117",93702,15,0,2018,"normal",2,"darker","negative"
"9118",93703,15,0,2018,"normal",2,"sinister","negative"
"9119",93705,15,0,2018,"normal",2,"trump","positive"
"9120",93708,15,0,2018,"normal",2,"shocking","negative"
"9121",93713,15,1,2018,"normal",2,"enemy","negative"
"9122",93718,15,1,2018,"normal",2,"bombardment","negative"
"9123",93722,15,1,2018,"normal",2,"died","negative"
"9124",93726,15,1,2018,"normal",2,"bloody","negative"
"9125",93731,15,1,2018,"normal",2,"excuse","negative"
"9126",93732,15,1,2018,"normal",2,"elimination","negative"
"9127",93735,15,1,2018,"normal",2,"blow","negative"
"9128",93742,15,1,2018,"normal",2,"destruction","negative"
"9129",93747,15,1,2018,"normal",2,"bloody","negative"
"9130",93751,15,1,2018,"normal",2,"attack","negative"
"9131",93760,15,1,2018,"normal",2,"protect","positive"
"9132",93766,15,0,2018,"normal",2,"love","positive"
"9133",93769,15,0,2018,"normal",2,"lie","negative"
"9134",93776,15,0,2018,"normal",2,"bum","negative"
"9135",93778,15,0,2018,"normal",2,"hard","negative"
"9136",93791,15,0,2018,"normal",2,"gain","positive"
"9137",93795,15,0,2018,"normal",2,"coward","negative"
"9138",93802,15,0,2018,"normal",2,"attack","negative"
"9139",93806,15,0,2018,"normal",2,"winning","positive"
"9140",93807,15,0,2018,"normal",2,"invisible","negative"
"9141",93814,15,0,2018,"normal",2,"desperation","negative"
"9142",93817,15,0,2018,"normal",2,"losing","negative"
"9143",93819,15,1,2018,"normal",2,"lies","negative"
"9144",93838,15,1,2018,"normal",2,"authoritative","positive"
"9145",93842,15,1,2018,"normal",2,"bad","negative"
"9146",93845,15,1,2018,"normal",2,"favor","positive"
"9147",93849,15,1,2018,"normal",2,"attack","negative"
"9148",93852,15,1,2018,"normal",2,"conflict","negative"
"9149",93853,15,1,2018,"normal",2,"rational","positive"
"9150",93857,15,1,2018,"normal",2,"attack","negative"
"9151",93860,15,1,2018,"normal",2,"hard","negative"
"9152",93865,15,0,2018,"normal",2,"killed","negative"
"9153",93871,15,3,2018,"good",2,"fake","negative"
"9154",93875,15,0,2018,"normal",2,"ruins","negative"
"9155",93879,15,0,2018,"normal",2,"tank","negative"
"9156",93884,15,0,2018,"normal",2,"retaliate","negative"
"9157",93886,15,0,2018,"normal",2,"garbage","negative"
"9158",93889,15,0,2018,"normal",2,"expired","negative"
"9159",93903,15,1,2018,"normal",2,"trump","positive"
"9160",93924,15,1,2018,"normal",2,"tired","negative"
"9161",93925,15,1,2018,"normal",2,"fake","negative"
"9162",93939,16,1,2018,"normal",2,"won","positive"
"9163",93941,16,1,2018,"normal",2,"gain","positive"
"9164",93944,16,1,2018,"normal",2,"bomb","negative"
"9165",93949,16,1,2018,"normal",2,"lie","negative"
"9166",93974,16,0,2018,"normal",2,"obsolete","negative"
"9167",93980,16,0,2018,"normal",2,"fool","negative"
"9168",93992,16,51,2018,"popular",2,"killed","negative"
"9169",93999,16,51,2018,"popular",2,"rich","positive"
"9170",94009,16,51,2018,"popular",2,"collapse","negative"
"9171",94020,16,51,2018,"popular",2,"rich","positive"
"9172",94023,16,1,2018,"normal",2,"fake","negative"
"9173",94024,16,1,2018,"normal",2,"garbage","negative"
"9174",94026,16,1,2018,"normal",2,"love","positive"
"9175",94027,16,1,2018,"normal",2,"smile","positive"
"9176",94029,16,4,2018,"good",2,"trust","positive"
"9177",94030,16,4,2018,"good",2,"respect","positive"
"9178",94036,16,4,2018,"good",2,"flaws","negative"
"9179",94038,16,4,2018,"good",2,"reasonable","positive"
"9180",94059,16,1,2018,"normal",2,"fake","negative"
"9181",94061,16,1,2018,"normal",2,"attack","negative"
"9182",94076,16,1,2018,"normal",2,"fake","negative"
"9183",94077,16,1,2018,"normal",2,"fake","negative"
"9184",94083,16,1,2018,"normal",2,"destruction","negative"
"9185",94089,16,1,2018,"normal",2,"dislike","negative"
"9186",94091,16,1,2018,"normal",2,"corrupt","negative"
"9187",94095,16,3,2018,"good",2,"bait","negative"
"9188",94096,16,3,2018,"good",2,"bad","negative"
"9189",94101,16,1,2018,"normal",2,"trump","positive"
"9190",94114,16,0,2018,"normal",2,"attacks","negative"
"9191",94127,16,1,2018,"normal",2,"destruction","negative"
"9192",94128,16,1,2018,"normal",2,"trump","positive"
"9193",94133,16,1,2018,"normal",2,"attacks","negative"
"9194",94136,16,1,2018,"normal",2,"smells","negative"
"9195",94139,16,1,2018,"normal",2,"propaganda","negative"
"9196",94140,16,1,2018,"normal",2,"finest","positive"
"9197",94142,16,0,2018,"normal",2,"killer","negative"
"9198",94156,16,0,2018,"normal",2,"promise","positive"
"9199",94162,16,1,2018,"normal",2,"lying","negative"
"9200",94163,16,1,2018,"normal",2,"propaganda","negative"
"9201",94168,16,1,2018,"normal",2,"bother","negative"
"9202",94170,16,1,2018,"normal",2,"idiots","negative"
"9203",94171,16,0,2018,"normal",2,"fake","negative"
"9204",94175,16,0,2018,"normal",2,"hack","negative"
"9205",94176,16,0,2018,"normal",2,"strange","negative"
"9206",94177,16,0,2018,"normal",2,"bomb","negative"
"9207",94184,16,0,2018,"normal",2,"doubt","negative"
"9208",94186,16,0,2018,"normal",2,"super","positive"
"9209",94190,16,0,2018,"normal",2,"weak","negative"
"9210",94199,16,0,2018,"normal",2,"likes","positive"
"9211",94205,16,0,2018,"normal",2,"support","positive"
"9212",94209,15,1,2018,"normal",2,"modern","positive"
"9213",94219,15,0,2018,"normal",2,"interfere","negative"
"9214",94226,16,1,2018,"normal",2,"peace","positive"
"9215",94251,16,0,2018,"normal",2,"winning","positive"
"9216",94259,16,2,2018,"good",2,"infested","negative"
"9217",94262,16,5,2018,"good",2,"crap","negative"
"9218",94267,16,5,2018,"good",2,"crap","negative"
"9219",94270,16,1,2018,"normal",2,"crap","negative"
"9220",94272,16,0,2018,"normal",2,"boycott","negative"
"9221",94275,16,0,2018,"normal",2,"boycott","negative"
"9222",94277,16,2,2018,"good",2,"excuse","negative"
"9223",94296,16,2,2018,"good",2,"lies","negative"
"9224",94330,16,0,2018,"normal",2,"wow","positive"
"9225",94332,16,0,2018,"normal",2,"dumb","negative"
"9226",94333,16,0,2018,"normal",2,"wow","positive"
"9227",94349,16,1,2018,"normal",2,"failed","negative"
"9228",94354,16,1,2018,"normal",2,"crazy","negative"
"9229",94358,16,4,2018,"good",2,"defeating","positive"
"9230",94363,16,4,2018,"good",2,"genius","positive"
"9231",94367,16,0,2018,"normal",2,"joke","negative"
"9232",94373,16,0,2018,"normal",2,"attack","negative"
"9233",94386,16,0,2018,"normal",2,"pure","positive"
"9234",94387,16,0,2018,"normal",2,"bs","negative"
"9235",94391,16,0,2018,"normal",2,"trump","positive"
"9236",94402,16,0,2018,"normal",2,"joke","negative"
"9237",94406,16,0,2018,"normal",2,"trump","positive"
"9238",94417,16,0,2018,"normal",2,"poor","negative"
"9239",94423,16,0,2018,"normal",2,"attack","negative"
"9240",94429,16,0,2018,"normal",2,"lies","negative"
"9241",94437,16,0,2018,"normal",2,"hack","negative"
"9242",94442,16,0,2018,"normal",2,"protection","positive"
"9243",94446,16,0,2018,"normal",2,"wise","positive"
"9244",94447,16,0,2018,"normal",2,"liar","negative"
"9245",94448,16,0,2018,"normal",2,"illegally","negative"
"9246",94452,16,0,2018,"normal",2,"peaceful","positive"
"9247",94453,16,0,2018,"normal",2,"funny","negative"
"9248",94456,16,0,2018,"normal",2,"attack","negative"
"9249",94461,16,0,2018,"normal",2,"helped","positive"
"9250",94463,16,0,2018,"normal",2,"trump","positive"
"9251",94466,16,0,2018,"normal",2,"trump","positive"
"9252",94474,16,0,2018,"normal",2,"ready","positive"
"9253",94477,16,0,2018,"normal",2,"nice","positive"
"9254",94478,16,0,2018,"normal",2,"smart","positive"
"9255",94480,16,0,2018,"normal",2,"trump","positive"
"9256",94483,16,0,2018,"normal",2,"threats","negative"
"9257",94489,16,0,2018,"normal",2,"lost","negative"
"9258",94504,16,0,2018,"normal",2,"trump","positive"
"9259",94505,16,0,2018,"normal",2,"dilemma","negative"
"9260",94507,16,0,2018,"normal",2,"dilemma","negative"
"9261",94512,16,0,2018,"normal",2,"attack","negative"
"9262",94518,16,0,2018,"normal",2,"struck","negative"
"9263",94521,16,0,2018,"normal",2,"attack","negative"
"9264",94534,16,0,2018,"normal",2,"resistance","negative"
"9265",94537,16,0,2018,"normal",2,"happy","positive"
"9266",94542,16,0,2018,"normal",2,"happy","positive"
"9267",94547,16,0,2018,"normal",2,"hero","positive"
"9268",94550,16,0,2018,"normal",2,"happy","positive"
"9269",94551,16,0,2018,"normal",2,"retaliate","negative"
"9270",94553,16,0,2018,"normal",2,"concern","negative"
"9271",94559,16,0,2018,"normal",2,"attack","negative"
"9272",94562,16,0,2018,"normal",2,"gaining","positive"
"9273",94565,16,0,2018,"normal",2,"bs","negative"
"9274",94566,16,0,2018,"normal",2,"idiots","negative"
"9275",94572,16,0,2018,"normal",2,"wrong","negative"
"9276",94573,16,0,2018,"normal",2,"lies","negative"
"9277",94577,16,0,2018,"normal",2,"trump","positive"
"9278",94579,16,0,2018,"normal",2,"idiot","negative"
"9279",94581,16,0,2018,"normal",2,"proper","positive"
"9280",94585,16,0,2018,"normal",2,"menace","negative"
"9281",94592,16,0,2018,"normal",2,"collusion","negative"
"9282",94593,16,0,2018,"normal",2,"corruption","negative"
"9283",94594,16,0,2018,"normal",2,"trump","positive"
"9284",94595,16,0,2018,"normal",2,"blunders","negative"
"9285",94625,16,0,2018,"normal",2,"hard","negative"
"9286",94630,16,0,2018,"normal",2,"hacks","negative"
"9287",94638,16,0,2018,"normal",2,"worth","positive"
"9288",94642,16,0,2018,"normal",2,"fail","negative"
"9289",94643,16,0,2018,"normal",2,"ready","positive"
"9290",94659,16,0,2018,"normal",2,"wow","positive"
"9291",94662,16,0,2018,"normal",2,"bomb","negative"
"9292",94664,16,0,2018,"normal",2,"allegations","negative"
"9293",94665,16,0,2018,"normal",2,"suspicions","negative"
"9294",94667,16,0,2018,"normal",2,"killed","negative"
"9295",94671,16,0,2018,"normal",2,"retards","negative"
"9296",94674,16,0,2018,"normal",2,"attack","negative"
"9297",94679,16,0,2018,"normal",2,"correct","positive"
"9298",94683,16,0,2018,"normal",2,"reputable","positive"
"9299",94697,16,0,2018,"normal",2,"correct","positive"
"9300",94705,16,0,2018,"normal",2,"lie","negative"
"9301",94720,16,0,2018,"normal",2,"conflicts","negative"
"9302",94722,16,0,2018,"normal",2,"destruction","negative"
"9303",94730,16,0,2018,"normal",2,"propaganda","negative"
"9304",94736,16,0,2018,"normal",2,"modern","positive"
"9305",94751,16,0,2018,"normal",2,"attack","negative"
"9306",94760,16,0,2018,"normal",2,"fumes","negative"
"9307",94761,16,0,2018,"normal",2,"rubbish","negative"
"9308",94781,16,0,2018,"normal",2,"strike","negative"
"9309",94784,16,0,2018,"normal",2,"peace","positive"
"9310",94790,16,0,2018,"normal",2,"refused","negative"
"9311",94793,16,0,2018,"normal",2,"peace","positive"
"9312",94795,16,0,2018,"normal",2,"threaten","negative"
"9313",94807,16,0,2018,"normal",2,"weak","negative"
"9314",94810,16,0,2018,"normal",2,"diplomatic","positive"
"9315",94824,16,0,2018,"normal",2,"trump","positive"
"9316",94831,16,0,2018,"normal",2,"mistake","negative"
"9317",94847,16,0,2018,"normal",2,"benefit","positive"
"9318",94850,16,0,2018,"normal",2,"pandering","negative"
"9319",94856,16,0,2018,"normal",2,"benefit","positive"
"9320",94862,16,0,2018,"normal",2,"accurate","positive"
"9321",94864,16,0,2018,"normal",2,"trump","positive"
"9322",94865,16,0,2018,"normal",2,"confuses","negative"
"9323",94877,16,0,2018,"normal",2,"posturing","negative"
"9324",94915,16,0,2018,"normal",2,"support","positive"
"9325",94917,16,0,2018,"normal",2,"attack","negative"
"9326",94927,16,2,2018,"good",2,"expensive","negative"
"9327",94939,16,0,2018,"normal",2,"loves","positive"
"9328",94944,16,0,2018,"normal",2,"ugly","negative"
"9329",94958,16,0,2018,"normal",2,"madness","negative"
"9330",94966,16,0,2018,"normal",2,"strike","negative"
"9331",94967,16,0,2018,"normal",2,"horrible","negative"
"9332",94974,16,0,2018,"normal",2,"idiot","negative"
"9333",94977,16,0,2018,"normal",2,"attack","negative"
"9334",94982,16,0,2018,"normal",2,"attack","negative"
"9335",95005,16,0,2018,"normal",2,"dumb","negative"
"9336",95010,16,0,2018,"normal",2,"destroy","negative"
"9337",95015,16,0,2018,"normal",2,"trump","positive"
"9338",95017,16,0,2018,"normal",2,"disturbing","negative"
"9339",95020,16,0,2018,"normal",2,"skilled","positive"
"9340",95021,16,0,2018,"normal",2,"manipulation","negative"
"9341",95023,16,0,2018,"normal",2,"issues","negative"
"9342",95043,16,0,2018,"normal",2,"rhetoric","negative"
"9343",95049,16,0,2018,"normal",2,"suspicion","negative"
"9344",95053,16,0,2018,"normal",2,"bs","negative"
"9345",95066,16,0,2018,"normal",2,"beautiful","positive"
"9346",95067,16,0,2018,"normal",2,"smart","positive"
"9347",95068,16,0,2018,"normal",2,"nice","positive"
"9348",95070,16,0,2018,"normal",2,"criminal","negative"
"9349",95074,16,0,2018,"normal",2,"defeated","positive"
"9350",95076,16,0,2018,"normal",2,"defeat","positive"
"9351",95079,16,0,2018,"normal",2,"defeated","positive"
"9352",95081,16,0,2018,"normal",2,"supported","positive"
"9353",95083,16,0,2018,"normal",2,"arrogant","negative"
"9354",95088,16,0,2018,"normal",2,"victory","positive"
"9355",95100,16,0,2018,"normal",2,"liars","negative"
"9356",95112,16,0,2018,"normal",2,"proper","positive"
"9357",95114,16,0,2018,"normal",2,"trust","positive"
"9358",95117,16,0,2018,"normal",2,"funny","negative"
"9359",95127,16,0,2018,"normal",2,"bomb","negative"
"9360",95131,16,0,2018,"normal",2,"safely","positive"
"9361",95134,16,0,2018,"normal",2,"worries","negative"
"9362",95140,16,0,2018,"normal",2,"smoke","negative"
"9363",95148,16,0,2018,"normal",2,"attack","negative"
"9364",95158,16,0,2018,"normal",2,"love","positive"
"9365",95166,16,0,2018,"normal",2,"delusional","negative"
"9366",95171,16,0,2018,"normal",2,"crazy","negative"
"9367",95175,16,0,2018,"normal",2,"conspiracy","negative"
"9368",95177,16,0,2018,"normal",2,"respect","positive"
"9369",95178,16,0,2018,"normal",2,"conspiracy","negative"
"9370",95180,16,0,2018,"normal",2,"trump","positive"
"9371",95193,16,0,2018,"normal",2,"killing","negative"
"9372",95203,16,0,2018,"normal",2,"hate","negative"
"9373",95217,16,1,2018,"normal",2,"trump","positive"
"9374",95219,16,1,2018,"normal",2,"killed","negative"
"9375",95224,16,1,2018,"normal",2,"lies","negative"
"9376",95225,16,1,2018,"normal",2,"blow","negative"
"9377",95237,16,1,2018,"normal",2,"liars","negative"
"9378",95241,16,0,2018,"normal",2,"destroy","negative"
"9379",95250,16,0,2018,"normal",2,"hard","negative"
"9380",95251,16,0,2018,"normal",2,"hard","negative"
"9381",95252,16,0,2018,"normal",2,"trump","positive"
"9382",95261,16,0,2018,"normal",2,"gain","positive"
"9383",95263,16,0,2018,"normal",2,"biased","negative"
"9384",95265,16,0,2018,"normal",2,"pure","positive"
"9385",95266,16,0,2018,"normal",2,"biased","negative"
"9386",95268,16,0,2018,"normal",2,"propaganda","negative"
"9387",95270,16,0,2018,"normal",2,"wow","positive"
"9388",95278,16,0,2018,"normal",2,"twisted","negative"
"9389",95280,16,0,2018,"normal",2,"issue","negative"
"9390",95286,14,2,2018,"good",2,"peace","positive"
"9391",95291,14,2,2018,"good",2,"reclaim","positive"
"9392",95293,14,2,2018,"good",2,"secure","positive"
"9393",95298,16,0,2018,"normal",2,"issue","negative"
"9394",95301,16,0,2018,"normal",2,"jealous","negative"
"9395",95319,16,0,2018,"normal",2,"trust","positive"
"9396",95325,16,0,2018,"normal",2,"blatant","negative"
"9397",95329,16,0,2018,"normal",2,"idiot","negative"
"9398",95338,16,0,2018,"normal",2,"dirty","negative"
"9399",95343,16,4,2018,"good",2,"dumb","negative"
"9400",95344,16,4,2018,"good",2,"uninformed","negative"
"9401",95345,16,4,2018,"good",2,"lying","negative"
"9402",95349,16,0,2018,"normal",2,"trump","positive"
"9403",95350,16,0,2018,"normal",2,"bash","negative"
"9404",95354,16,0,2018,"normal",2,"fake","negative"
"9405",95359,16,0,2018,"normal",2,"proper","positive"
"9406",95370,16,0,2018,"normal",2,"conflict","negative"
"9407",95380,16,0,2018,"normal",2,"loss","negative"
"9408",95400,16,0,2018,"normal",2,"strike","negative"
"9409",95404,16,0,2018,"normal",2,"trump","positive"
"9410",95406,16,0,2018,"normal",2,"avenge","negative"
"9411",95409,16,0,2018,"normal",2,"loss","negative"
"9412",95413,16,0,2018,"normal",2,"progress","positive"
"9413",95416,16,0,2018,"normal",2,"conflict","negative"
"9414",95432,16,0,2018,"normal",2,"strike","negative"
"9415",95435,16,0,2018,"normal",2,"capability","positive"
"9416",95438,16,0,2018,"normal",2,"propaganda","negative"
"9417",95439,16,0,2018,"normal",2,"benefit","positive"
"9418",95442,16,0,2018,"normal",2,"supports","positive"
"9419",95446,16,0,2018,"normal",2,"trump","positive"
"9420",95453,16,0,2018,"normal",2,"helped","positive"
"9421",95456,16,0,2018,"normal",2,"clueless","negative"
"9422",95466,16,0,2018,"normal",2,"toxic","negative"
"9423",95467,16,0,2018,"normal",2,"cloud","negative"
"9424",95484,16,0,2018,"normal",2,"proper","positive"
"9425",95496,16,0,2018,"normal",2,"wow","positive"
"9426",95518,16,0,2018,"normal",2,"bad","negative"
"9427",95524,16,0,2018,"normal",2,"shake","negative"
"9428",95529,16,0,2018,"normal",2,"scared","negative"
"9429",95531,16,0,2018,"normal",2,"disaster","negative"
"9430",95556,16,0,2018,"normal",2,"comical","negative"
"9431",95558,16,0,2018,"normal",2,"nice","positive"
"9432",95564,16,0,2018,"normal",2,"outstanding","positive"
"9433",95567,16,0,2018,"normal",2,"concern","negative"
"9434",95573,16,0,2018,"normal",2,"stupid","negative"
"9435",95574,16,0,2018,"normal",2,"stupid","negative"
"9436",95575,16,0,2018,"normal",2,"stupid","negative"
"9437",95578,16,0,2018,"normal",2,"blind","negative"
"9438",95586,16,0,2018,"normal",2,"fool","negative"
"9439",95595,16,0,2018,"normal",2,"blind","negative"
"9440",95600,16,0,2018,"normal",2,"smoke","negative"
"9441",95607,16,0,2018,"normal",2,"bs","negative"
"9442",95609,16,0,2018,"normal",2,"propaganda","negative"
"9443",95616,16,0,2018,"normal",2,"sloppy","negative"
"9444",95627,16,0,2018,"normal",2,"bullying","negative"
"9445",95631,16,0,2018,"normal",2,"trump","positive"
"9446",95634,16,0,2018,"normal",2,"devil","negative"
"9447",95639,16,0,2018,"normal",2,"happy","positive"
"9448",95646,16,0,2018,"normal",2,"ready","positive"
"9449",95650,16,0,2018,"normal",2,"missed","negative"
"9450",95652,16,0,2018,"normal",2,"free","positive"
"9451",95658,16,0,2018,"normal",2,"happy","positive"
"9452",95659,16,0,2018,"normal",2,"loyal","positive"
"9453",95670,16,0,2018,"normal",2,"shame","negative"
"9454",95672,16,0,2018,"normal",2,"bomb","negative"
"9455",95679,16,0,2018,"normal",2,"supporting","positive"
"9456",95683,16,0,2018,"normal",2,"wrong","negative"
"9457",95698,16,0,2018,"normal",2,"fake","negative"
"9458",95718,16,0,2018,"normal",2,"attack","negative"
"9459",95723,16,0,2018,"normal",2,"killed","negative"
"9460",95730,16,0,2018,"normal",2,"support","positive"
"9461",95767,16,0,2018,"normal",2,"attack","negative"
"9462",95770,16,0,2018,"normal",2,"lie","negative"
"9463",95783,16,0,2018,"normal",2,"attack","negative"
"9464",95789,16,0,2018,"normal",2,"bs","negative"
"9465",95790,16,1,2018,"normal",2,"wow","positive"
"9466",95791,16,1,2018,"normal",2,"likes","positive"
"9467",95792,16,1,2018,"normal",2,"dislikes","negative"
"9468",95794,16,1,2018,"normal",2,"trump","positive"
"9469",95805,16,0,2018,"normal",2,"mad","negative"
"9470",95807,16,0,2018,"normal",2,"losing","negative"
"9471",95825,16,0,2018,"normal",2,"unleash","negative"
"9472",95832,16,0,2018,"normal",2,"threat","negative"
"9473",95838,16,0,2018,"normal",2,"attack","negative"
"9474",95840,16,0,2018,"normal",2,"excuse","negative"
"9475",95844,16,0,2018,"normal",2,"cancer","negative"
"9476",95852,16,0,2018,"normal",2,"attacks","negative"
"9477",95853,16,0,2018,"normal",2,"nonsense","negative"
"9478",95854,16,0,2018,"normal",2,"funny","negative"
"9479",95855,16,0,2018,"normal",2,"snazzy","positive"
"9480",95862,16,0,2018,"normal",2,"fascist","negative"
"9481",95864,16,0,2018,"normal",2,"defensive","negative"
"9482",95865,16,0,2018,"normal",2,"offensive","negative"
"9483",95866,16,0,2018,"normal",2,"greedy","negative"
"9484",95873,16,0,2018,"normal",2,"genocide","negative"
"9485",95887,16,0,2018,"normal",2,"faith","positive"
"9486",95889,16,0,2018,"normal",2,"bs","negative"
"9487",95895,16,4,2018,"good",2,"winning","positive"
"9488",95899,16,0,2018,"normal",2,"genocide","negative"
"9489",95908,16,0,2018,"normal",2,"undesirable","negative"
"9490",95928,16,0,2018,"normal",2,"gullible","negative"
"9491",95929,16,0,2018,"normal",2,"tragic","negative"
"9492",95934,16,0,2018,"normal",2,"crap","negative"
"9493",95945,16,3,2018,"good",2,"terrorism","negative"
"9494",95953,16,0,2018,"normal",2,"bs","negative"
"9495",95954,16,0,2018,"normal",2,"faith","positive"
"9496",95957,16,0,2018,"normal",2,"failures","negative"
"9497",95963,16,6,2018,"good",2,"ready","positive"
"9498",95965,16,6,2018,"good",2,"die","negative"
"9499",95970,16,0,2018,"normal",2,"fraud","negative"
"9500",95982,16,0,2018,"normal",2,"propaganda","negative"
"9501",95996,16,0,2018,"normal",2,"destroy","negative"
"9502",96004,16,0,2018,"normal",2,"attack","negative"
"9503",96012,16,0,2018,"normal",2,"damage","negative"
"9504",96016,16,0,2018,"normal",2,"trump","positive"
"9505",96023,16,0,2018,"normal",2,"fake","negative"
"9506",96025,16,0,2018,"normal",2,"trump","positive"
"9507",96026,16,0,2018,"normal",2,"puppet","negative"
"9508",96030,16,0,2018,"normal",2,"ruining","negative"
"9509",96034,16,0,2018,"normal",2,"strongest","positive"
"9510",96040,16,0,2018,"normal",2,"puppet","negative"
"9511",96048,16,0,2018,"normal",2,"correct","positive"
"9512",96049,16,0,2018,"normal",2,"tense","negative"
"9513",96066,16,0,2018,"normal",2,"bad","negative"
"9514",96067,16,0,2018,"normal",2,"damaging","negative"
